date;breaches;d95;d99;ret
2022-03-06;0.0;-0.059440654401576254;-0.08406805185151155;0.08655470000000001
2022-03-13;0.0;-0.058235420364611254;-0.08236346635303674;-0.040507999999999995
2022-03-20;0.0;-0.06087897376384054;-0.08610229437362384;0.048183619999999996
2022-03-27;0.0;-0.06086346433149554;-0.08608035908748518;0.07737962
2022-04-03;0.0;-0.061385585102048584;-0.08681880445713173;0.014509599999999997
2022-04-10;0.0;-0.06310613790105628;-0.08925221511481128;0.023823147000000003
2022-04-17;0.0;-0.0621604643107673;-0.08791473090937309;0.014040719999999996
2022-04-24;0.0;-0.06217231449137984;-0.08793149084595545;-0.04471062
2022-05-01;0.0;-0.06203833320218205;-0.08774199855182091;-0.01989115
2022-05-08;0.0;-0.06346349489578004;-0.08975763193204506;0.048931079999999995
2022-05-15;0.0;-0.06332294005018971;-0.08955884253165858;-0.0038070099999999996
2022-05-22;0.0;-0.06388384791794605;-0.09035214523307046;0.013910890000000004
2022-05-29;0.0;-0.06395799122519628;-0.09045700752742283;0.04686433
2022-06-05;0.0;-0.06395845753868783;-0.09045766704349278;-0.01370075
2022-06-12;0.0;-0.06385270836050726;-0.09030810396273532;0.009296998999999997
2022-06-19;0.0;-0.06398903079306754;-0.09050090738060447;-0.0017098100000000037
2022-06-26;0.4478585;-0.0593495803079535;-0.08393924402289511;-0.07813111
2022-07-03;0.0;-0.05828327454852013;-0.08243114743856086;0.0175779
2022-07-10;0.0;-0.06185912771935654;-0.08748854481760612;0.014291300000000003
2022-07-17;0.0;-0.06078780797920942;-0.0859733568646645;-0.024494699999999998
2022-07-24;0.0;-0.06016619726055798;-0.08509420096281327;0.04854957
2022-07-31;0.0;-0.060656833181900044;-0.08578811670938191;0.07335783700000001
2022-08-07;0.0;-0.06110814841679439;-0.08642642045873412;-0.03952428
2022-08-14;0.0;-0.062239946051174076;-0.08802714345161433;0.024536789999999996
2022-08-21;0.0;-0.06313237602680705;-0.08928932419677393;0.047098039999999994
2022-08-28;0.0;-0.06204807559457838;-0.08775577740330529;0.07992982
2022-09-04;0.4478585;-0.061874527994102;-0.08751032572006864;-0.067077759
2022-09-11;0.4478585;-0.06365917725881451;-0.0900343892323747;-0.06415239
2022-09-18;0.0;-0.06641963008350038;-0.09393855034122665;0.0026634
2022-09-25;0.0;-0.06876533587144198;-0.09725612680121658;-0.05451847
2022-10-02;0.0;-0.06874979634330333;-0.09723414895002264;0.05717486
2022-10-09;0.0;-0.06778708845639428;-0.09587257281380192;0.06198711
2022-10-16;0.0;-0.06860606254087823;-0.09703086349031935;-0.045233499999999996
2022-10-23;0.0;-0.06962510265675252;-0.09847211137297755;0.0006863540000000001
2022-10-30;0.0;-0.07080902963633069;-0.10014656189357853;0.03492099
2022-11-06;0.0;-0.06790698772380041;-0.09604214863578327;0.04000012
2022-11-13;0.4478585;-0.06734426843497698;-0.09524628400698809;-0.09822947
2022-11-20;0.0;-0.06748124240815045;-0.09544000891118007;-0.02379861
2022-11-27;0.0;-0.07197794461382111;-0.10179978065314632;0.06758089
2022-12-04;0.0;-0.07234524059448721;-0.10231925436786826;-0.0005457899999999974
2022-12-11;0.0;-0.07300864947905404;-0.10325752621342586;-0.02236115
2022-12-18;0.0;-0.07304713612421312;-0.10331195861013141;-0.002095999999999997
2022-12-25;0.0;-0.07341316713143145;-0.10382964324876613;0.01815836
2023-01-01;0.0;-0.07329877355150098;-0.103667854225649;-0.034090999999999996
2023-01-08;0.4478585;-0.072737349225125;-0.10287382108695554;-0.08990977
2023-01-15;0.0;-0.07317626092017776;-0.10349458227320776;-0.01845418
2023-01-22;0.0;-0.07597419966290218;-0.10745176043130139;-0.006013889999999999
2023-01-29;0.0;-0.07560970259051042;-0.10693624526596461;-0.010323620000000002
2023-02-05;0.0;-0.07565821647849358;-0.10700485938355041;-0.012263989999999999
2023-02-12;0.0;-0.07516059167421583;-0.10630105912647399;0.09974205
2023-02-19;0.0;-0.07401969694514049;-0.10468746993896197;-0.04081568
2023-02-26;0.0;-0.07698862133025026;-0.10888647635407317;0.013429342
2023-03-05;0.0;-0.07763565148201186;-0.10980158344526196;-0.005131749999999999
2023-03-12;0.0;-0.07522910594600228;-0.10639796016854865;-0.014289349
2023-03-19;0.4478585;-0.07456571456680598;-0.10545971308117066;-0.08547425
2023-03-26;0.0;-0.07392479578023958;-0.10455324941040323;-0.031320879999999995
2023-04-02;0.0;-0.07448399685228278;-0.1053441381580665;0.06001804
2023-04-09;0.0;-0.07471740207783317;-0.10567424762273389;0.02062614
2023-04-16;0.0;-0.0758464833264084;-0.10727112877933292;0.0067818800000000005
2023-04-23;0.0;-0.0759328477429871;-0.10739327562182917;-0.01410559
2023-04-30;0.0;-0.07525189178008412;-0.10643018660852238;0.007569489999999998
2023-05-07;0.0;-0.07518084444421981;-0.10632970300558287;0.01787212
2023-05-14;0.0;-0.07432673549336019;-0.10512172041705667;-0.006093480000000002
2023-05-21;0.0;-0.07444505581543914;-0.10528906310653012;-0.001159040000000001
2023-05-28;0.0;-0.07438159618491369;-0.10519931094005078;-0.023128169999999997
2023-06-04;0.0;-0.07353929484407541;-0.10400802807970742;-0.0005087580999999994
2023-06-11;0.0;-0.07365525885105699;-0.10417203818777208;0.06215013
2023-06-18;0.0;-0.0736101009871149;-0.104108170559032;0.022072530000000003
2023-06-25;0.0;-0.07507715007782235;-0.10618304608434312;-0.038466219999999995
2023-07-02;0.0;-0.07300506898147607;-0.10325246224737318;0.011439769
2023-07-09;0.0;-0.07346648306249519;-0.10390504898752022;-0.023339739999999998
2023-07-16;0.0;-0.0734397120991449;-0.10386718630317222;-0.02810527
2023-07-23;0.0;-0.07341926699844627;-0.10383827040709157;0.04404835
2023-07-30;0.0;-0.07280327641646421;-0.10296706317178331;-0.012668637
2023-08-06;0.0;-0.07147590144344936;-0.10108973141658559;0.03548577
2023-08-13;0.0;-0.07097812900176687;-0.10038572235311022;0.04909803
2023-08-20;0.0;-0.07123923756130787;-0.10075501317171509;-0.01461779
2023-08-27;0.0;-0.07131408925602332;-0.10086087735197796;-0.003424100000000002
2023-09-03;0.0;-0.06877491460575715;-0.09726967418795358;0.044966781
2023-09-10;0.0;-0.06711009035236842;-0.09491508147583456;0.03240991
2023-09-17;0.0;-0.06632458945976925;-0.09380413257338296;0.021414083
2023-09-24;0.0;-0.06673328602501953;-0.09438215992494732;-0.01738181
2023-10-01;0.0;-0.06560110278493406;-0.09278089156255871;0.009298387000000002
2023-10-08;0.0;-0.06447195847473171;-0.09118392121669704;-0.03094523
2023-10-15;0.0;-0.06289627260973966;-0.08895539862835332;0.09412129999999999
